Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-03 00:00:00+08:00,4.47361774888164,4.495329667979875,4.441049223160344,4.449191570281982,348367264,0.0,0.0
2021-09-06 00:00:00+08:00,4.449191786893007,4.537849549113413,4.445572917842467,4.525184154510498,494535866,0.0,0.0
2021-09-07 00:00:00+08:00,4.523374199485505,4.603890463848925,4.510708806943916,4.582178115844727,457495603,0.0,0.0
2021-09-08 00:00:00+08:00,4.585796016194728,4.607508361657679,4.548704452180963,4.5631794929504395,236943077,0.0,0.0
2021-09-09 00:00:00+08:00,4.551420191025676,4.56227636728722,4.5251843598298365,4.561371326446533,182545189,0.0,0.0
2021-09-10 00:00:00+08:00,4.556847660856035,4.638268109004654,4.554133401467602,4.6057000160217285,389334975,0.0,0.0
2021-09-13 00:00:00+08:00,4.600272123586501,4.621984474083692,4.555038203844896,4.581274032592773,320015733,0.0,0.0
2021-09-14 00:00:00+08:00,4.58217809510409,4.597557315385302,4.502566871753345,4.521564960479736,327711994,0.0,0.0
2021-09-15 00:00:00+08:00,4.514327080836171,4.51523212145578,4.44828586132371,4.473617076873779,270735874,0.0,0.0
2021-09-16 00:00:00+08:00,4.473617517710369,4.482664042354836,4.415718207008393,4.422955513000488,429348425,0.0,0.0
2021-09-17 00:00:00+08:00,4.422051161395322,4.463666212503489,4.403957679669276,4.458238124847412,513992694,0.0,0.0
2021-09-22 00:00:00+08:00,4.396719868830069,4.443763002197166,4.389482563246497,4.4283833503723145,491629600,0.0,0.0
2021-09-23 00:00:00+08:00,4.448286234243875,4.482663976428998,4.438335100419571,4.45461893081665,286973255,0.0,0.0
2021-09-24 00:00:00+08:00,4.458237545947837,4.5007572009137595,4.449191021950816,4.460951805114746,464771190,0.0,0.0
2021-09-27 00:00:00+08:00,4.47361771132227,4.521565458746097,4.451905361023698,4.489901542663574,359893578,0.0,0.0
2021-09-28 00:00:00+08:00,4.482664157536686,4.505281116802906,4.456428760872746,4.481759548187256,263635257,0.0,0.0
2021-09-29 00:00:00+08:00,4.452809859892205,4.477236037680648,4.413004029126815,4.451905250549316,592261073,0.0,0.0
2021-09-30 00:00:00+08:00,4.453714347724649,4.480854784183901,4.4519051290882325,4.46457052230835,312959671,0.0,0.0
2021-10-08 00:00:00+08:00,4.503471609177565,4.536944309872075,4.49713891275522,4.528802394866943,244624120,0.0,0.0
2021-10-11 00:00:00+08:00,4.536040227566029,4.577655279482989,4.524279442646396,4.52789831161499,260322371,0.0,0.0
2021-10-12 00:00:00+08:00,4.511613383119589,4.521564947778946,4.444667552441151,4.480854511260986,330606824,0.0,0.0
2021-10-13 00:00:00+08:00,4.473617670672387,4.545991595833164,4.471808020575533,4.5315165519714355,253573666,0.0,0.0
2021-10-14 00:00:00+08:00,4.526088181163565,4.548705139206394,4.497138958017249,4.507090091705322,199808658,0.0,0.0
2021-10-15 00:00:00+08:00,4.504376218468958,4.538753959837452,4.487187347784712,4.528802394866943,217970095,0.0,0.0
2021-10-18 00:00:00+08:00,4.526088196737632,4.526993237423839,4.447381579349747,4.4763312339782715,251260474,0.0,0.0
2021-10-19 00:00:00+08:00,4.46909336999319,4.52337380387377,4.466379111038762,4.518850326538086,288469796,0.0,0.0
2021-10-20 00:00:00+08:00,4.523374402661174,4.543277101637269,4.49713900712984,4.506185531616211,156696300,0.0,0.0
2021-10-21 00:00:00+08:00,4.505280929443017,4.5478005867762965,4.488996667682633,4.526088237762451,224085516,0.0,0.0
2021-10-22 00:00:00+08:00,4.532421398972908,4.588511059160172,4.532421398972908,4.555942535400391,334597340,0.0,0.0
2021-10-25 00:00:00+08:00,4.543276919851369,4.578559269839953,4.533325786452786,4.571321964263916,265374504,0.0,0.0
2021-10-26 00:00:00+08:00,4.57313140659873,4.602985671020562,4.544181751495348,4.555942535400391,247909532,0.0,0.0
2021-10-27 00:00:00+08:00,4.545086243024259,4.545086243024259,4.485377721395037,4.4962334632873535,278104300,0.0,0.0
2021-10-28 00:00:00+08:00,4.487186881165878,4.5025665316680215,4.456428011544138,4.477235317230225,441341200,0.0,0.0
2021-10-29 00:00:00+08:00,4.474522048840014,4.507090140926588,4.46366587435029,4.506185531616211,426484699,0.0,0.0
2021-11-01 00:00:00+08:00,4.484473402076573,4.512518448983596,4.468189570927766,4.491711139678955,195002345,0.0,0.0
2021-11-02 00:00:00+08:00,4.488996692362726,4.518850956729598,4.409385464511932,4.444667816162109,429413513,0.0,0.0
2021-11-03 00:00:00+08:00,4.441953450978135,4.465475018184405,4.41390883729573,4.426574230194092,340635107,0.0,0.0
2021-11-04 00:00:00+08:00,4.44466762356593,4.479045364409669,4.443763014288345,4.4690937995910645,284423300,0.0,0.0
2021-11-05 00:00:00+08:00,4.460047067370305,4.493520200612501,4.452809761404659,4.453714370727539,265600790,0.0,0.0
2021-11-08 00:00:00+08:00,4.4510002627999175,4.476331047777726,4.434716001864507,4.4500956535339355,312485200,0.0,0.0
2021-11-09 00:00:00+08:00,4.46457079623038,4.479950449731335,4.4256700048650774,4.448286533355713,262840000,0.0,0.0
2021-11-10 00:00:00+08:00,4.4446677596637505,4.4446677596637505,4.36596114213022,4.4256696701049805,489426383,0.0,0.0
2021-11-11 00:00:00+08:00,4.416622661285007,4.50075736502318,4.414813442696149,4.498043537139893,352364995,0.0,0.0
2021-11-12 00:00:00+08:00,4.501661549924787,4.515231982209648,4.481758853175897,4.4962334632873535,272906704,0.0,0.0
2021-11-15 00:00:00+08:00,4.499852626820409,4.51523227853289,4.471807582583566,4.4908061027526855,335915381,0.0,0.0
2021-11-16 00:00:00+08:00,4.492615472735729,4.519755477236366,4.4781404298038066,4.487187385559082,351870307,0.0,0.0
2021-11-17 00:00:00+08:00,4.480854738233784,4.499852827869138,4.46999856376141,4.486282825469971,226981757,0.0,0.0
2021-11-18 00:00:00+08:00,4.4754261108077085,4.479949588188974,4.434715677141411,4.446476459503174,360601200,0.0,0.0
2021-11-19 00:00:00+08:00,4.441953028295565,4.501661549924787,4.43742998224983,4.4962334632873535,275920589,0.0,0.0
2021-11-22 00:00:00+08:00,4.499852736796237,4.518850826047088,4.493520040379288,4.507994651794434,353647489,0.0,0.0
2021-11-23 00:00:00+08:00,4.501661853432395,4.523374201446004,4.492615329348445,4.510708808898926,317267246,0.0,0.0
2021-11-24 00:00:00+08:00,4.5107093113825325,4.537849318040304,4.499853136166372,4.520660877227783,178594706,0.0,0.0
2021-11-25 00:00:00+08:00,4.521565332297483,4.522469941637521,4.496234113863344,4.503471851348877,137259970,0.0,0.0
2021-11-26 00:00:00+08:00,4.491710909249272,4.492615518557507,4.457333167240746,4.465475082397461,204637800,0.0,0.0
2021-11-29 00:00:00+08:00,4.432907287707676,4.467285032021953,4.432907287707676,4.459142684936523,233856000,0.0,0.0
2021-11-30 00:00:00+08:00,4.46185626168003,4.477235481363422,4.422050435860698,4.44285774230957,183680000,0.0,0.0
2021-12-01 00:00:00+08:00,4.442858146983982,4.459142408763661,4.439239709732453,4.45461893081665,211626158,0.0,0.0
2021-12-02 00:00:00+08:00,4.451000093375276,4.473617049694238,4.435620442291265,4.46366548538208,161035147,0.0,0.0
2021-12-03 00:00:00+08:00,4.463665499375584,4.505280543835214,4.456428194117945,4.50437593460083,219632143,0.0,0.0
2021-12-06 00:00:00+08:00,4.507089962897861,4.537848835148713,4.495329179562306,4.499852657318115,332899117,0.0,0.0
2021-12-07 00:00:00+08:00,4.51885145720904,4.531516851811956,4.503472234355208,4.525184154510498,212426758,0.0,0.0
2021-12-08 00:00:00+08:00,4.529706974370379,4.594843588130855,4.513422713084613,4.590320110321045,341191710,0.0,0.0
2021-12-09 00:00:00+08:00,4.593939247724124,4.707928220630972,4.592130029047342,4.666313171386719,633221175,0.0,0.0
2021-12-10 00:00:00+08:00,4.652743339538574,4.659076036522654,4.634649857957972,4.652743339538574,396126046,0.0,0.0
2021-12-13 00:00:00+08:00,4.674454707669108,4.728735577395938,4.658170878133637,4.664503574371338,429033771,0.0,0.0
2021-12-14 00:00:00+08:00,4.647315048498458,4.663599310622974,4.627411917663178,4.636458873748779,362687781,0.0,0.0
2021-12-15 00:00:00+08:00,4.631935435670168,4.646410479255498,4.591224995698932,4.594843864440918,203583199,0.0,0.0
2021-12-16 00:00:00+08:00,4.597557973692202,4.620174934102209,4.582178751208897,4.619270324707031,377304328,0.0,0.0
2021-12-17 00:00:00+08:00,4.612032776565628,4.614746604609,4.551419636437475,4.553228855133057,622618900,0.0,0.0
2021-12-20 00:00:00+08:00,4.526088273025089,4.5405633162746275,4.475426700108215,4.485378265380859,851825300,0.0,0.0
2021-12-21 00:00:00+08:00,4.48085436897658,4.516136717412955,4.477235500656478,4.50437593460083,517133515,0.0,0.0
2021-12-22 00:00:00+08:00,4.516137047475492,4.5269932218466575,4.496233917334156,4.507090091705322,666046188,0.0,0.0
2021-12-23 00:00:00+08:00,4.517041965151749,4.54689623101929,4.503471961952673,4.541468143463135,302305260,0.0,0.0
2021-12-24 00:00:00+08:00,4.546896274514646,4.552324362122726,4.503472005032635,4.520660877227783,260396101,0.0,0.0
2021-12-27 00:00:00+08:00,4.520660680258253,4.539658770367453,4.49623407139487,4.5242791175842285,504491326,0.0,0.0
2021-12-28 00:00:00+08:00,4.524279447894679,4.556847974501892,4.516137531934196,4.5478010177612305,639914174,0.0,0.0
2021-12-29 00:00:00+08:00,4.545991303820588,4.551419390997235,4.486282776260073,4.487187385559082,403865556,0.0,0.0
2021-12-30 00:00:00+08:00,4.487187746008084,4.538754362637195,4.482664267767082,4.519755840301514,474498019,0.0,0.0
2021-12-31 00:00:00+08:00,4.532421641998858,4.549610082736229,4.517946597979721,4.530611991882324,351416595,0.0,0.0
2022-01-04 00:00:00+08:00,4.545991920989283,4.547801139832922,4.470903731003785,4.5143280029296875,486355276,0.0,0.0
2022-01-05 00:00:00+08:00,4.504376001072236,4.516136784057916,4.455523650634049,4.471807479858398,464073106,0.0,0.0
2022-01-06 00:00:00+08:00,4.453714486203401,4.462761442431982,4.394005955519138,4.421146392822266,517272800,0.0,0.0
2022-01-07 00:00:00+08:00,4.4329071537446465,4.460047159522229,4.426574456971037,4.432002544403076,478519700,0.0,0.0
2022-01-10 00:00:00+08:00,4.422050432191934,4.453713912145496,4.3958150389993484,4.44376277923584,491122307,0.0,0.0
2022-01-11 00:00:00+08:00,4.443762764901815,4.454618507006191,4.400338070954077,4.40305233001709,412218898,0.0,0.0
2022-01-12 00:00:00+08:00,4.418431740929097,4.462761046022839,4.418431740929097,4.4500956535339355,511332582,0.0,0.0
2022-01-13 00:00:00+08:00,4.460046842436653,4.4618564923737525,4.375007531018238,4.376816749572754,488272297,0.0,0.0
2022-01-14 00:00:00+08:00,4.365055470382899,4.378625902148072,4.3342966015370665,4.337010860443115,410029000,0.0,0.0
2022-01-17 00:00:00+08:00,4.340629936622128,4.388577680995028,4.339725327314352,4.37410306930542,498349057,0.0,0.0
2022-01-18 00:00:00+08:00,4.371388771858266,4.430192690176596,4.3560095509950685,4.415718078613281,624167062,0.0,0.0
2022-01-19 00:00:00+08:00,4.423987096370036,4.446038276349817,4.3697783106818395,4.391829490661621,522439260,0.075,0.0
2022-01-20 00:00:00+08:00,4.38723565231273,4.453388757613148,4.386316926117724,4.426743507385254,541278488,0.0,0.0
2022-01-21 00:00:00+08:00,4.419393586773291,4.423987656202854,4.377129111873372,4.395504951477051,781436980,0.0,0.0
2022-01-24 00:00:00+08:00,4.373454008946751,4.4092865221553135,4.3624284180604755,4.397342205047607,460574013,0.0,0.0
2022-01-25 00:00:00+08:00,4.375291852043874,4.3890736228249665,4.296275694456569,4.29995059967041,595270865,0.0,0.0
2022-01-26 00:00:00+08:00,4.313732284559923,4.328432779858748,4.272386539124485,4.323838710784912,521842100,0.0,0.0
2022-01-27 00:00:00+08:00,4.311894109385321,4.317406904287054,4.241147378023015,4.249416351318359,607621674,0.0,0.0
2022-01-28 00:00:00+08:00,4.26044213490032,4.280655425049699,4.180507262361262,4.184182167053223,858391702,0.0,0.0
2022-02-07 00:00:00+08:00,4.249416490360952,4.284330713176167,4.231959378953345,4.250335216522217,484586760,0.0,0.0
2022-02-08 00:00:00+08:00,4.2503353800551,4.2503353800551,4.148349324283834,4.230122089385986,448141306,0.0,0.0
2022-02-09 00:00:00+08:00,4.2319594738968425,4.275142671246774,4.2172589787577515,4.265954971313477,458938095,0.0,0.0
2022-02-10 00:00:00+08:00,4.272386315840957,4.275142494272491,4.2319592987101755,4.255847930908203,495383095,0.0,0.0
2022-02-11 00:00:00+08:00,4.239310070293092,4.279737092423886,4.220015504542453,4.222772121429443,461743608,0.0,0.0
2022-02-14 00:00:00+08:00,4.208070741321857,4.220933783793391,4.158456023756078,4.177750587463379,329967908,0.0,0.0
2022-02-15 00:00:00+08:00,4.178669698996502,4.220015446819223,4.17683224650669,4.2163405418396,604314440,0.0,0.0
2022-02-16 00:00:00+08:00,4.235634803771973,4.257685546413103,4.22460921339414,4.235634803771973,449800548,0.0,0.0
2022-02-17 00:00:00+08:00,4.2310407332262105,4.26687368288389,4.225527938039296,4.2448225021362305,629040692,0.0,0.0
2022-02-18 00:00:00+08:00,4.22644681639585,4.267792562729144,4.2218527472222505,4.266873836517334,304105215,0.0,0.0
2022-02-21 00:00:00+08:00,4.25952349367697,4.260442219868283,4.231040791173572,4.251254081726074,324195053,0.0,0.0
2022-02-22 00:00:00+08:00,4.217258915352629,4.2236904366436026,4.179588075660323,4.196126461029053,315316769,0.0,0.0
2022-02-23 00:00:00+08:00,4.20807104445873,4.242985269747738,4.199802070306936,4.240228652954102,446903932,0.0,0.0
2022-02-24 00:00:00+08:00,4.217258821395653,4.2282844113958316,4.1244604706562455,4.162131309509277,591236542,0.0,0.0
2022-02-25 00:00:00+08:00,4.183263616690178,4.236553679994015,4.183263616690178,4.194289207458496,384466069,0.0,0.0
2022-02-28 00:00:00+08:00,4.191532509870454,4.201639374232248,4.154780833427894,4.199801921844482,269317076,0.0,0.0
2022-03-01 00:00:00+08:00,4.215420936983092,4.242066185873852,4.201639168520521,4.234715938568115,326162903,0.0,0.0
2022-03-02 00:00:00+08:00,4.216340726075562,4.217259452360612,4.182345224841196,4.202558517456055,194601292,0.0,0.0
2022-03-03 00:00:00+08:00,4.217259079870304,4.226446780023885,4.166725195624695,4.175913333892822,200689920,0.0,0.0
2022-03-04 00:00:00+08:00,4.139161888229879,4.165806702089431,4.116191979391191,4.129055023193359,405376626,0.0,0.0
2022-03-07 00:00:00+08:00,4.096897211522376,4.096897211522376,3.9765353157370207,3.9930737018585205,583112990,0.0,0.0
2022-03-08 00:00:00+08:00,3.993992691546694,4.0160434363821365,3.903032219049728,3.9177327156066895,691708074,0.0,0.0
2022-03-09 00:00:00+08:00,3.925082413236601,3.945296140809868,3.739486589197897,3.8809804916381836,786748812,0.0,0.0
2022-03-10 00:00:00+08:00,3.9508090453520945,3.9746976781543277,3.934270660001042,3.936108112335205,552846528,0.0,0.0
2022-03-11 00:00:00+08:00,3.8846561707421072,3.9673472261361216,3.835960176103952,3.96183443069458,397342208,0.0,0.0
2022-03-14 00:00:00+08:00,3.9048692138061507,3.9269203941710162,3.832284589572082,3.8332033157348633,433100428,0.0,0.0
2022-03-15 00:00:00+08:00,3.79920827565995,3.825853086968614,3.645769614749731,3.6503636837005615,1044477802,0.0,0.0
2022-03-16 00:00:00+08:00,3.7073289066051505,3.8313661482057757,3.6218812335115143,3.8093149662017822,1325138541,0.0,0.0
2022-03-17 00:00:00+08:00,3.8800621610998665,3.9452965430643165,3.8635237745212954,3.886493682861328,1147561626,0.0,0.0
2022-03-18 00:00:00+08:00,3.8681176010563387,3.9287579099241974,3.8488230369828447,3.912219524383545,403021732,0.0,0.0
2022-03-21 00:00:00+08:00,3.9168139134247797,3.932433574064084,3.869955369621437,3.9067070484161377,372016391,0.0,0.0
2022-03-22 00:00:00+08:00,3.888331130348679,3.9342709469698685,3.8874124041145848,3.903032064437866,250422476,0.0,0.0
2022-03-23 00:00:00+08:00,3.912219541395306,3.9379456269384976,3.8956811557827384,3.9260013103485107,308244671,0.0,0.0
2022-03-24 00:00:00+08:00,3.9048691999456007,3.923245037479587,3.870873703356189,3.901193857192993,220641762,0.0,0.0
2022-03-25 00:00:00+08:00,3.9002754484451,3.9085448607828153,3.828609544795891,3.8304474353790283,356808307,0.0,0.0
2022-03-28 00:00:00+08:00,3.79828909792495,3.8350407731723637,3.7514309967589408,3.8074772357940674,415593846,0.0,0.0
2022-03-29 00:00:00+08:00,3.8175838634781436,3.8341218096354357,3.7845070949345585,3.79093861579895,231033117,0.0,0.0
2022-03-30 00:00:00+08:00,3.8166653625772526,3.906707108442118,3.8166653625772526,3.9039509296417236,500257530,0.0,0.0
2022-03-31 00:00:00+08:00,3.894762580576097,3.89935664977676,3.8681177678184477,3.8754680156707764,424278996,0.0,0.0
2022-04-01 00:00:00+08:00,3.8469850855116388,3.940702163974735,3.8451476331855474,3.9223263263702393,375247241,0.0,0.0
2022-04-06 00:00:00+08:00,3.8984376169212385,3.9223262491482203,3.884655848517831,3.9113006591796875,339893770,0.0,0.0
2022-04-07 00:00:00+08:00,3.8929249111614865,3.9214076128805906,3.860767304778322,3.863523483276367,278398351,0.0,0.0
2022-04-08 00:00:00+08:00,3.866280094753713,3.8920061798260748,3.83595994074285,3.889249563217163,320271297,0.0,0.0
2022-04-11 00:00:00+08:00,3.8635239115793065,3.8644426378471697,3.7560250521769305,3.7679693698883057,580058497,0.0,0.0
2022-04-12 00:00:00+08:00,3.7698069271150154,3.8368787579971517,3.744999567618509,3.832284688949585,806475900,0.0,0.0
2022-04-13 00:00:00+08:00,3.81390897744619,3.8469853118343913,3.7992084817435563,3.8028833866119385,387260208,0.0,0.0
2022-04-14 00:00:00+08:00,3.836879072610571,3.869955408613235,3.8157466161276843,3.843310594558716,573689243,0.0,0.0
2022-04-15 00:00:00+08:00,3.822178098808797,3.8644425732257934,3.8129903981692257,3.84147310256958,532237966,0.0,0.0
2022-04-18 00:00:00+08:00,3.8083962561778986,3.8258533689862584,3.782670169140131,3.823096752166748,279709272,0.0,0.0
2022-04-19 00:00:00+08:00,3.8221776930801283,3.8460663255676053,3.77623831852965,3.7982890605926514,313996240,0.0,0.0
2022-04-20 00:00:00+08:00,3.7964517418313672,3.801964537069673,3.728461184711645,3.733973979949951,390343438,0.0,0.0
2022-04-21 00:00:00+08:00,3.7229483037363886,3.7495931150124733,3.652201131569503,3.6714959144592285,792508456,0.0,0.0
2022-04-22 00:00:00+08:00,3.643013466480748,3.7091667933674186,3.6310691492599614,3.6806840896606445,617378397,0.0,0.0
2022-04-25 00:00:00+08:00,3.6246373091915163,3.637500570569962,3.497843900164017,3.503356695175171,1654284344,0.0,0.0
2022-04-26 00:00:00+08:00,3.5061135188533585,3.558484639710578,3.4675241681419564,3.4757933616638184,1543759738,0.0,0.0
2022-04-27 00:00:00+08:00,3.4647676251287964,3.5750228769621066,3.454660979508177,3.5731852054595947,1372583856,0.0,0.0
2022-04-28 00:00:00+08:00,3.5575657186025875,3.615449631970762,3.554809320912934,3.597073793411255,1072926129,0.0,0.0
2022-04-29 00:00:00+08:00,3.6099367745614543,3.6926282657156126,3.5768602219112453,3.688952922821045,763121189,0.0,0.0
2022-05-05 00:00:00+08:00,3.6567952986963803,3.7036538393437013,3.647607379616531,3.675171136856079,736095393,0.0,0.0
2022-05-06 00:00:00+08:00,3.606261415536227,3.622799800311391,3.5832917287581756,3.586048126220703,520669718,0.0,0.0
2022-05-09 00:00:00+08:00,3.5630783451684405,3.588804430309976,3.5373520409696404,3.5566468238830566,318700633,0.0,0.0
2022-05-10 00:00:00+08:00,3.521732437010906,3.6136118402384283,3.4987627504969665,3.597992181777954,547467162,0.0,0.0
2022-05-11 00:00:00+08:00,3.5915607697561125,3.699059615648262,3.5915607697561125,3.6485259532928467,629011561,0.0,0.0
2022-05-12 00:00:00+08:00,3.63382520335741,3.65587638325335,3.613611913862476,3.630150079727173,307105783,0.0,0.0
2022-05-13 00:00:00+08:00,3.664145569935717,3.6742524343287317,3.6310690172237803,3.65863299369812,279973247,0.0,0.0
2022-05-16 00:00:00+08:00,3.6751709466050393,3.6880339888394986,3.620043434979706,3.630150079727173,442584342,0.0,0.0
2022-05-17 00:00:00+08:00,3.6384194605366815,3.676089863046883,3.628312596208758,3.675171136856079,300849564,0.0,0.0
2022-05-18 00:00:00+08:00,3.681602541414286,3.69079067925968,3.6384193450158,3.6623079776763916,264017324,0.0,0.0
2022-05-19 00:00:00+08:00,3.626475361071649,3.672414959222914,3.6163687151955557,3.67057728767395,324962036,0.0,0.0
2022-05-20 00:00:00+08:00,3.6935469775888605,3.7486744921063613,3.6843592775598806,3.747755765914917,600461424,0.0,0.0
2022-05-23 00:00:00+08:00,3.7477556529715508,3.7477556529715508,3.6944655924429015,3.7183542251586914,512091273,0.0,0.0
2022-05-24 00:00:00+08:00,3.7174355353301896,3.7201917138484,3.6384193889859104,3.6430132389068604,415664500,0.0,0.0
2022-05-25 00:00:00+08:00,3.6384194839693618,3.660470446091562,3.6273938933796255,3.65863299369812,457684097,0.0,0.0
